___November_2012_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
 135  79   89.00   67.00       -0.9715
 136  79   91.00   67.00       -0.7813
 137  79   93.00   67.00       -0.7813
 138  79   95.00   67.00       -0.7813
 139  79   97.00   67.00       -0.7813
 140  79   99.00   67.00       -0.2849
 141  79  101.00   67.00        0.2115
 142  79  103.00   67.00        0.2115
 143  79  105.00   67.00        0.2115
 144  79  107.00   67.00        0.2115
 145  79  109.00   67.00        1.0214
 146  79  111.00   67.00        1.0214
 147  79  113.00   67.00        1.0214
 148  79  115.00   67.00        1.0214
 149  79  117.00   67.00        1.3648
 150  79  119.00   67.00        1.7081
 151  79  121.00   67.00        1.7081
 152  79  123.00   67.00        1.7081
 153  79  125.00   67.00        1.7081
 154  79  127.00   67.00        2.9797
 155  79  129.00   67.00        2.9797
 156  79  131.00   67.00        2.9797
 157  79  133.00   67.00        2.9797
 158  79  135.00   67.00        3.9375
 159  79  137.00   67.00        4.8953
 160  79  139.00   67.00        4.8953
 161  79  141.00   67.00        4.8953
 162  79  143.00   67.00        4.8953
 163  79  145.00   67.00        7.0086
 164  79  147.00   67.00        7.0086
 165  79  149.00   67.00        7.0086
 166  79  151.00   67.00        7.0086
 167  79  153.00   67.00        7.4722
 168  79  155.00   67.00        7.9358
 169  79  157.00   67.00        7.9358
 170  79  159.00   67.00        7.9358
 171  79  161.00   67.00        7.9358
 172  79  163.00   67.00        7.3595
 173  79  165.00   67.00        7.3595
 174  79  167.00   67.00        7.3595
 175  79  169.00   67.00        7.3595
 176  79  171.00   67.00        6.4577
 177  79  173.00   67.00        5.5559
 178  79  175.00   67.00        5.5559
 179  79  177.00   67.00        5.5559
 180  79  179.00   67.00        5.5559
   1  80 -179.00   69.00        3.1012
   2  80 -177.00   69.00        3.1012
   3  80 -175.00   69.00        3.1012
   4  80 -173.00   69.00        3.1012
   5  80 -171.00   69.00        1.8037
   6  80 -169.00   69.00        0.5063
   7  80 -167.00   69.00        0.5063
   8  80 -165.00   69.00        0.5063
   9  80 -163.00   69.00        0.5063
  10  80 -161.00   69.00       -1.6416
  11  80 -159.00   69.00       -1.6416
  12  80 -157.00   69.00       -1.6416
  13  80 -155.00   69.00       -1.6416
  14  80 -153.00   69.00       -2.2106
  15  80 -151.00   69.00       -2.7795
  16  80 -149.00   69.00       -2.7795
  17  80 -147.00   69.00       -2.7795
  18  80 -145.00   69.00       -2.7795
  19  80 -143.00   69.00       -3.1891
  20  80 -141.00   69.00       -3.1891
  21  80 -139.00   69.00       -3.1891
  22  80 -137.00   69.00       -3.1891
  23  80 -135.00   69.00       -2.9784
  24  80 -133.00   69.00       -2.7677
  25  80 -131.00   69.00       -2.7677
  26  80 -129.00   69.00       -2.7677
  27  80 -127.00   69.00       -2.7677
  28  80 -125.00   69.00       -0.2529
  29  80 -123.00   69.00       -0.2529
  30  80 -121.00   69.00       -0.2529
  31  80 -119.00   69.00       -0.2529
  32  80 -117.00   69.00        0.7006
  33  80 -115.00   69.00        1.6541
  34  80 -113.00   69.00        1.6541
  35  80 -111.00   69.00        1.6541
  36  80 -109.00   69.00        1.6541
  37  80 -107.00   69.00        2.1473
  38  80 -105.00   69.00        2.1473
  39  80 -103.00   69.00        2.1473
  40  80 -101.00   69.00        2.1473
  41  80  -99.00   69.00        2.2011
  42  80  -97.00   69.00        2.2550
  43  80  -95.00   69.00        2.2550
  44  80  -93.00   69.00        2.2550
  45  80  -91.00   69.00        2.2550
  46  80  -89.00   69.00        2.3170
  47  80  -87.00   69.00        2.3170
  48  80  -85.00   69.00        2.3170
  49  80  -83.00   69.00        2.3170
  50  80  -81.00   69.00        2.2477
  51  80  -79.00   69.00        2.1784
  52  80  -77.00   69.00        2.1784
  53  80  -75.00   69.00        2.1784
  54  80  -73.00   69.00        2.1784
  55  80  -71.00   69.00        1.6566
  56  80  -69.00   69.00        1.6566
  57  80  -67.00   69.00        1.6566
  58  80  -65.00   69.00        1.6566
  59  80  -63.00   69.00        1.3558
  60  80  -61.00   69.00        1.0550
  61  80  -59.00   69.00        1.0550
  62  80  -57.00   69.00        1.0550
  63  80  -55.00   69.00        1.0550
  64  80  -53.00   69.00        0.7378
  65  80  -51.00   69.00        0.7378
  66  80  -49.00   69.00        0.7378
  67  80  -47.00   69.00        0.7378
  68  80  -45.00   69.00        0.5449
  69  80  -43.00   69.00        0.3520
  70  80  -41.00   69.00        0.3520
  71  80  -39.00   69.00        0.3520
  72  80  -37.00   69.00        0.3520
  73  80  -35.00   69.00        0.2436
  74  80  -33.00   69.00        0.2436
  75  80  -31.00   69.00        0.2436
  76  80  -29.00   69.00        0.2436
  77  80  -27.00   69.00        0.2157
  78  80  -25.00   69.00        0.1879
  79  80  -23.00   69.00        0.1879
  80  80  -21.00   69.00        0.1879
  81  80  -19.00   69.00        0.1879
  82  80  -17.00   69.00        0.5235
  83  80  -15.00   69.00        0.5235
  84  80  -13.00   69.00        0.5235
  85  80  -11.00   69.00        0.5235
  86  80   -9.00   69.00        0.6110
  87  80   -7.00   69.00        0.6984
  88  80   -5.00   69.00        0.6984
  89  80   -3.00   69.00        0.6984
  90  80   -1.00   69.00        0.6984
  91  80    1.00   69.00        0.8700
  92  80    3.00   69.00        0.8700
  93  80    5.00   69.00        0.8700
  94  80    7.00   69.00        0.8700
  95  80    9.00   69.00        1.0075
  96  80   11.00   69.00        1.1449
  97  80   13.00   69.00        1.1449
  98  80   15.00   69.00        1.1449
  99  80   17.00   69.00        1.1449
 100  80   19.00   69.00        2.5626
 101  80   21.00   69.00        2.5626
 102  80   23.00   69.00        2.5626
 103  80   25.00   69.00        2.5626
 104  80   27.00   69.00        2.6377
 105  80   29.00   69.00        2.7129
 106  80   31.00   69.00        2.7129
 107  80   33.00   69.00        2.7129
 108  80   35.00   69.00        2.7129
 109  80   37.00   69.00        2.7575
 110  80   39.00   69.00        2.7575
 111  80   41.00   69.00        2.7575
 112  80   43.00   69.00        2.7575
 113  80   45.00   69.00        2.7161
 114  80   47.00   69.00        2.6746
 115  80   49.00   69.00        2.6746
 116  80   51.00   69.00        2.6746
 117  80   53.00   69.00        2.6746
 118  80   55.00   69.00        2.3820
 119  80   57.00   69.00        2.3820
 120  80   59.00   69.00        2.3820
 121  80   61.00   69.00        2.3820
 122  80   63.00   69.00        2.0026
 123  80   65.00   69.00        1.6232
 124  80   67.00   69.00        1.6232
 125  80   69.00   69.00        1.6232
 126  80   71.00   69.00        1.6232
 127  80   73.00   69.00        0.2831
 128  80   75.00   69.00        0.2831
 129  80   77.00   69.00        0.2831
 130  80   79.00   69.00        0.2831
 131  80   81.00   69.00       -0.1569
 132  80   83.00   69.00       -0.5970
 133  80   85.00   69.00       -0.5970
 134  80   87.00   69.00       -0.5970
 135  80   89.00   69.00       -0.5970
 136  80   91.00   69.00       -0.1749
 137  80   93.00   69.00       -0.1749
 138  80   95.00   69.00       -0.1749
 139  80   97.00   69.00       -0.1749
 140  80   99.00   69.00        0.2979
 141  80  101.00   69.00        0.7707
 142  80  103.00   69.00        0.7707
 143  80  105.00   69.00        0.7707
 144  80  107.00   69.00        0.7707
 145  80  109.00   69.00        1.4643
 146  80  111.00   69.00        1.4643
 147  80  113.00   69.00        1.4643
 148  80  115.00   69.00        1.4643
 149  80  117.00   69.00        1.7938
 150  80  119.00   69.00        2.1233
 151  80  121.00   69.00        2.1233
 152  80  123.00   69.00        2.1233
 153  80  125.00   69.00        2.1233
 154  80  127.00   69.00        3.2556
 155  80  129.00   69.00        3.2556
 156  80  131.00   69.00        3.2556
 157  80  133.00   69.00        3.2556
 158  80  135.00   69.00        4.1861
 159  80  137.00   69.00        5.1165
 160  80  139.00   69.00        5.1165
 161  80  141.00   69.00        5.1165
 162  80  143.00   69.00        5.1165
 163  80  145.00   69.00        7.1648
 164  80  147.00   69.00        7.1648
 165  80  149.00   69.00        7.1648
 166  80  151.00   69.00        7.1648
 167  80  153.00   69.00        7.4494
 168  80  155.00   69.00        7.7341
 169  80  157.00   69.00        7.7341
 170  80  159.00   69.00        7.7341
 171  80  161.00   69.00        7.7341
 172  80  163.00   69.00        7.1101
 173  80  165.00   69.00        7.1101
 174  80  167.00   69.00        7.1101
 175  80  169.00   69.00        7.1101
 176  80  171.00   69.00        6.1923
 177  80  173.00   69.00        5.2745
 178  80  175.00   69.00        5.2745
 179  80  177.00   69.00        5.2745
 180  80  179.00   69.00        5.2745
   1  81 -179.00   71.00        3.1841
   2  81 -177.00   71.00        3.1841
   3  81 -175.00   71.00        3.1841
   4  81 -173.00   71.00        3.1841
   5  81 -171.00   71.00        2.0753
   6  81 -169.00   71.00        0.9664
   7  81 -167.00   71.00        0.9664
   8  81 -165.00   71.00        0.9664
   9  81 -163.00   71.00        0.9664
  10  81 -161.00   71.00       -0.8595
  11  81 -159.00   71.00       -0.8595
  12  81 -157.00   71.00       -0.8595
  13  81 -155.00   71.00       -0.8595
  14  81 -153.00   71.00       -1.4305
  15  81 -151.00   71.00       -2.0015
  16  81 -149.00   71.00       -2.0015
  17  81 -147.00   71.00       -2.0015
  18  81 -145.00   71.00       -2.0015
  19  81 -143.00   71.00       -2.3439
  20  81 -141.00   71.00       -2.3439
  21  81 -139.00   71.00       -2.3439
  22  81 -137.00   71.00       -2.3439
  23  81 -135.00   71.00       -1.8946
  24  81 -133.00   71.00       -1.4454
  25  81 -131.00   71.00       -1.4454
  26  81 -129.00   71.00       -1.4454
  27  81 -127.00   71.00       -1.4454
  28  81 -125.00   71.00        1.3681
  29  81 -123.00   71.00        1.3681
  30  81 -121.00   71.00        1.3681
  31  81 -119.00   71.00        1.3681
  32  81 -117.00   71.00        2.0113
  33  81 -115.00   71.00        2.6544
  34  81 -113.00   71.00        2.6544
  35  81 -111.00   71.00        2.6544
  36  81 -109.00   71.00        2.6544
  37  81 -107.00   71.00        2.6737
  38  81 -105.00   71.00        2.6737
  39  81 -103.00   71.00        2.6737
  40  81 -101.00   71.00        2.6737
  41  81  -99.00   71.00        2.6015
  42  81  -97.00   71.00        2.5294
  43  81  -95.00   71.00        2.5294
  44  81  -93.00   71.00        2.5294
  45  81  -91.00   71.00        2.5294
  46  81  -89.00   71.00        2.4564
  47  81  -87.00   71.00        2.4564
  48  81  -85.00   71.00        2.4564
  49  81  -83.00   71.00        2.4564
  50  81  -81.00   71.00        2.3337
  51  81  -79.00   71.00        2.2110
  52  81  -77.00   71.00        2.2110
  53  81  -75.00   71.00        2.2110
  54  81  -73.00   71.00        2.2110
  55  81  -71.00   71.00        1.6808
  56  81  -69.00   71.00        1.6808
  57  81  -67.00   71.00        1.6808
  58  81  -65.00   71.00        1.6808
  59  81  -63.00   71.00        1.3653
  60  81  -61.00   71.00        1.0498
  61  81  -59.00   71.00        1.0498
  62  81  -57.00   71.00        1.0498
  63  81  -55.00   71.00        1.0498
  64  81  -53.00   71.00        0.7979
  65  81  -51.00   71.00        0.7979
  66  81  -49.00   71.00        0.7979
  67  81  -47.00   71.00        0.7979
  68  81  -45.00   71.00        0.7076
  69  81  -43.00   71.00        0.6174
  70  81  -41.00   71.00        0.6174
  71  81  -39.00   71.00        0.6174
  72  81  -37.00   71.00        0.6174
  73  81  -35.00   71.00        0.4773
  74  81  -33.00   71.00        0.4773
  75  81  -31.00   71.00        0.4773
  76  81  -29.00   71.00        0.4773
  77  81  -27.00   71.00        0.4612
  78  81  -25.00   71.00        0.4451
  79  81  -23.00   71.00        0.4451
  80  81  -21.00   71.00        0.4451
  81  81  -19.00   71.00        0.4451
  82  81  -17.00   71.00        0.5720
  83  81  -15.00   71.00        0.5720
  84  81  -13.00   71.00        0.5720
  85  81  -11.00   71.00        0.5720
  86  81   -9.00   71.00        0.6906
  87  81   -7.00   71.00        0.8092
  88  81   -5.00   71.00        0.8092
  89  81   -3.00   71.00        0.8092
  90  81   -1.00   71.00        0.8092
  91  81    1.00   71.00        0.8130
  92  81    3.00   71.00        0.8130
  93  81    5.00   71.00        0.8130
  94  81    7.00   71.00        0.8130
  95  81    9.00   71.00        0.7675
  96  81   11.00   71.00        0.7220
  97  81   13.00   71.00        0.7220
  98  81   15.00   71.00        0.7220
  99  81   17.00   71.00        0.7220
 100  81   19.00   71.00        0.5450
 101  81   21.00   71.00        0.5450
 102  81   23.00   71.00        0.5450
 103  81   25.00   71.00        0.5450
 104  81   27.00   71.00        1.4726
 105  81   29.00   71.00        2.4001
 106  81   31.00   71.00        2.4001
 107  81   33.00   71.00        2.4001
 108  81   35.00   71.00        2.4001
 109  81   37.00   71.00        2.4836
 110  81   39.00   71.00        2.4836
 111  81   41.00   71.00        2.4836
 112  81   43.00   71.00        2.4836
 113  81   45.00   71.00        2.5871
 114  81   47.00   71.00        2.6905
 115  81   49.00   71.00        2.6905
 116  81   51.00   71.00        2.6905
 117  81   53.00   71.00        2.6905
 118  81   55.00   71.00        2.3992
 119  81   57.00   71.00        2.3992
 120  81   59.00   71.00        2.3992
 121  81   61.00   71.00        2.3992
 122  81   63.00   71.00        1.9853
 123  81   65.00   71.00        1.5714
 124  81   67.00   71.00        1.5714
 125  81   69.00   71.00        1.5714
 126  81   71.00   71.00        1.5714
 127  81   73.00   71.00        0.6374
 128  81   75.00   71.00        0.6374
 129  81   77.00   71.00        0.6374
 130  81   79.00   71.00        0.6374
 131  81   81.00   71.00        0.4846
 132  81   83.00   71.00        0.3319
 133  81   85.00   71.00        0.3319
 134  81   87.00   71.00        0.3319
 135  81   89.00   71.00        0.3319
 136  81   91.00   71.00        0.7799
 137  81   93.00   71.00        0.7799
 138  81   95.00   71.00        0.7799
 139  81   97.00   71.00        0.7799
 140  81   99.00   71.00        1.1617
 141  81  101.00   71.00        1.5434
 142  81  103.00   71.00        1.5434
 143  81  105.00   71.00        1.5434
 144  81  107.00   71.00        1.5434
 145  81  109.00   71.00        2.0296
 146  81  111.00   71.00        2.0296
 147  81  113.00   71.00        2.0296
 148  81  115.00   71.00        2.0296
 149  81  117.00   71.00        2.3128
 150  81  119.00   71.00        2.5961
 151  81  121.00   71.00        2.5961
 152  81  123.00   71.00        2.5961
 153  81  125.00   71.00        2.5961
 154  81  127.00   71.00        3.5462
 155  81  129.00   71.00        3.5462
 156  81  131.00   71.00        3.5462
 157  81  133.00   71.00        3.5462
 158  81  135.00   71.00        4.4687
 159  81  137.00   71.00        5.3912
 160  81  139.00   71.00        5.3912
 161  81  141.00   71.00        5.3912
 162  81  143.00   71.00        5.3912
 163  81  145.00   71.00        7.0391
 164  81  147.00   71.00        7.0391
 165  81  149.00   71.00        7.0391
 166  81  151.00   71.00        7.0391
 167  81  153.00   71.00        7.1841
 168  81  155.00   71.00        7.3291
 169  81  157.00   71.00        7.3291
 170  81  159.00   71.00        7.3291
 171  81  161.00   71.00        7.3291
 172  81  163.00   71.00        6.7808
 173  81  165.00   71.00        6.7808
 174  81  167.00   71.00        6.7808
 175  81  169.00   71.00        6.7808
 176  81  171.00   71.00        5.9118
 177  81  173.00   71.00        5.0428
 178  81  175.00   71.00        5.0428
 179  81  177.00   71.00        5.0428
 180  81  179.00   71.00        5.0428
   1  82 -179.00   73.00        3.0500
   2  82 -177.00   73.00        3.0500
   3  82 -175.00   73.00        3.0500
   4  82 -173.00   73.00        3.0500
